final-data-24h/farrah-fawcett/1	6
final-data-24h/maria-tallchief/1	16
final-data-24h/rita-reys/1	19
final-data-24h/ray-bradbury/2	14
final-data-24h/ray-bradbury/1	6
final-data-24h/frank-wilson/1	9
final-data-24h/lincoln-hall/1	3
final-data-24h/jeffrey-ntuka/1	1
final-data-24h/shannon-larratt/1	15
final-data-24h/alan-carr/1	3
final-data-24h/ferdinand-alexander-porsche/1	4
final-data-24h/tony-gubba/1	15
final-data-24h/georges-moustaki/1	17
final-data-24h/richard-street/1	14
final-data-24h/frank-knight/1	5
final-data-24h/ray-gosling/1	23
final-data-24h/james-fletcher/1	1
final-data-24h/robert-hegyes/1	1
final-data-24h/neville-alexander/1	8
final-data-24h/michael-hossack/1	3
final-data-24h/paul-o'connor/1	24
final-data-24h/paul-bhattacharjee/1	19
final-data-24h/raymond-aubrac/1	4
final-data-24h/bill-cosby/1	8
final-data-24h/john-paul-miller/1	15
final-data-24h/the-great/13	24
final-data-24h/the-great/9	16
final-data-24h/the-great/6	12
final-data-24h/the-great/5	7
final-data-24h/the-great/2	2
final-data-24h/the-great/3	5
final-data-24h/the-great/12	22
final-data-24h/the-great/10	18
final-data-24h/the-great/8	16
final-data-24h/the-great/11	20
final-data-24h/the-great/1	1
final-data-24h/the-great/7	15
final-data-24h/the-great/4	7
final-data-24h/omar-suleiman/1	7
final-data-24h/ray-harryhausen/1	17
final-data-24h/antonia-bird/1	22
final-data-24h/troy-davis/2	9
final-data-24h/troy-davis/3	19
final-data-24h/troy-davis/1	8
final-data-24h/troy-davis/4	21
final-data-24h/victor-drija/1	17
final-data-24h/joy-mukherjee/1	3
final-data-24h/marian-mcpartland/1	20
final-data-24h/max-george/1	19
final-data-24h/marissa-cooper/1	10
final-data-24h/tom-edwards/1	19
final-data-24h/dennis-farina/1	19
final-data-24h/erland-josephson/1	2
final-data-24h/mike-duncan/1	9
final-data-24h/sikandar-sanam/1	11
final-data-24h/michael-vick/2	11
final-data-24h/michael-vick/1	9
final-data-24h/steve-davis/1	15
final-data-24h/von-freeman/1	8
final-data-24h/daniel-batman/1	6
final-data-24h/carl-king/1	10
final-data-24h/bal-thackeray/1	11
final-data-24h/josh-wilson/1	24
final-data-24h/eddie-guerrero/2	11
final-data-24h/eddie-guerrero/3	19
final-data-24h/eddie-guerrero/1	7
final-data-24h/eddie-guerrero/4	23
final-data-24h/otis-redding/1	12
final-data-24h/omar-soliman/1	7
final-data-24h/mark-sutton/1	20
final-data-24h/reginald-hill/1	1
final-data-24h/leslie-claudius/1	12
final-data-24h/antonio-tabucchi/1	3
final-data-24h/iain-banks/1	18
final-data-24h/dwayne-schintzius/1	4
final-data-24h/bella-flores/1	17
final-data-24h/stephen-covey/1	7
final-data-24h/jack-clement/1	20
final-data-24h/eric-cantona/1	20
final-data-24h/bill-daly/1	12
final-data-24h/david-hall/1	2
final-data-24h/michael-o'hare/1	9
final-data-24h/rik-de-saedeleer/1	15
final-data-24h/kevin-ray/1	6
final-data-24h/kidd-kraddick/1	19
final-data-24h/michael-kennedy/1	7
final-data-24h/andy-brown/1	3
final-data-24h/john-evans/1	7
final-data-24h/chris-ethridge/1	4
final-data-24h/anders-carlberg/1	13
final-data-24h/artus-de-penguern/1	17
final-data-24h/david-rocastle/2	15
final-data-24h/david-rocastle/1	3
final-data-24h/abir-goswami/1	17
final-data-24h/kathryn-joosten/1	6
final-data-24h/jock-stein/2	21
final-data-24h/jock-stein/1	9
final-data-24h/big-moe/2	6
final-data-24h/big-moe/3	15
final-data-24h/big-moe/1	2
final-data-24h/keith-richards/1	21
final-data-24h/mitt-romney/1	11
final-data-24h/penny-jordan/1	1
final-data-24h/ron-cyrus/1	2
final-data-24h/chuck-brown/5	17
final-data-24h/chuck-brown/2	5
final-data-24h/chuck-brown/3	7
final-data-24h/chuck-brown/1	5
final-data-24h/chuck-brown/4	14
final-data-24h/john-bond/1	9
final-data-24h/frater-albertus/1	22
final-data-24h/frank-sinatra/1	17
final-data-24h/thomas-howard/1	23
final-data-24h/verghese-kurien/1	9
final-data-24h/tyler-perry/1	2
final-data-24h/rob-collins/1	7
final-data-24h/ed-shaughnessy/1	17
final-data-24h/gaetano-scirea/2	21
final-data-24h/gaetano-scirea/1	17
final-data-24h/conrad-bain/1	13
final-data-24h/storm-thorgerson/1	16
final-data-24h/marilyn-monroe/2	20
final-data-24h/marilyn-monroe/1	8
final-data-24h/peter-graf/1	24
final-data-24h/colm-murray/1	19
final-data-24h/soraya-jimenez/1	15
final-data-24h/guy-cotten/1	16
final-data-24h/don-grady/1	6
final-data-24h/lupe-ontiveros/1	7
final-data-24h/ron-paul/2	5
final-data-24h/ron-paul/1	3
final-data-24h/otto-sander/1	21
final-data-24h/james-buchanan/1	13
final-data-24h/thierry-roland/2	7
final-data-24h/thierry-roland/1	6
final-data-24h/ryan-davis/1	19
final-data-24h/major-harris/1	11
final-data-24h/lil-phat/1	6
final-data-24h/michel-daerden/1	8
final-data-24h/russell-crowe/1	20
final-data-24h/brother-walfrid/1	16
final-data-24h/jonathan-bennett/1	16
final-data-24h/mike-scaccia/1	12
final-data-24h/mary-winchester/2	23
final-data-24h/mary-winchester/1	11
final-data-24h/matt-glass/1	10
final-data-24h/joe-dean/1	23
final-data-24h/kadir-nurman/1	22
final-data-24h/tom-laughlin/1	24
final-data-24h/sol-yurick/1	13
final-data-24h/clive-dunn/1	11
final-data-24h/jackie-neal/1	3
final-data-24h/masao-yoshida/1	19
final-data-24h/damien-hirst/1	1
final-data-24h/william-wallace/1	8
final-data-24h/dj-screw/2	11
final-data-24h/dj-screw/3	18
final-data-24h/dj-screw/1	6
final-data-24h/dj-screw/4	23
final-data-24h/bill-tarmey/1	11
final-data-24h/william-weaver/1	23
final-data-24h/mary-o'connor/1	13
final-data-24h/karlo-maquinto/1	2
final-data-24h/peter-kay/1	21
final-data-24h/ossie-schectman/1	19
final-data-24h/jim-hall/1	24
final-data-24h/kevin-curran/1	10
final-data-24h/jonathan-winters/1	16
final-data-24h/christopher-evan-welch/1	24
final-data-24h/dermot-morgan/1	14
final-data-24h/dan-roundfield/1	8
final-data-24h/carson-palmer/1	12
final-data-24h/terry-callier/1	10
final-data-24h/bob-welch/1	6
final-data-24h/olivier-ferrand/1	6
final-data-24h/florence-green/1	2
final-data-24h/jackie-lomax/1	21
final-data-24h/jan-kuehnemund/1	22
final-data-24h/michael-joseph-jackson/2	18
final-data-24h/michael-joseph-jackson/1	6
final-data-24h/dennis-flemion/1	7
final-data-24h/darryl-kile/1	7
final-data-24h/ernie-machin/1	7
final-data-24h/adam-stansfield/1	20
final-data-24h/andy-warhol/1	2
final-data-24h/arthur-russell/1	4
final-data-24h/rashidi-yekini/1	5
final-data-24h/rajesh-khanna/2	7
final-data-24h/rajesh-khanna/1	6
final-data-24h/michael-norgrove/1	16
final-data-24h/atul-chitnis/1	18
final-data-24h/robin-sachs/1	14
final-data-24h/luc-bourdon/2	17
final-data-24h/luc-bourdon/1	5
final-data-24h/andy-granatelli/1	24
final-data-24h/geoffrey-hughes/1	7
final-data-24h/anthony-fernandes/1	15
final-data-24h/wava-banes-turner-henry/1	10
final-data-24h/bernard-horsfall/1	13
final-data-24h/manolo-escobar/1	22
final-data-24h/macaulay-culkin/2	15
final-data-24h/macaulay-culkin/1	9
final-data-24h/john-candy/1	10
final-data-24h/john-keegan/1	8
final-data-24h/party-arty/1	19
final-data-24h/martin-luther-king/5	20
final-data-24h/martin-luther-king/2	4
final-data-24h/martin-luther-king/3	13
final-data-24h/martin-luther-king/1	1
final-data-24h/martin-luther-king/4	16
final-data-24h/norodom-sihanouk/1	10
final-data-24h/margaret-hilda-thatcher/1	16
final-data-24h/peter-kormos/1	15
final-data-24h/furman-bisher/1	3
final-data-24h/john-ingle/1	9
final-data-24h/mike-kelley/1	2
final-data-24h/jon-mannah/1	13
final-data-24h/tom-clancy/2	24
final-data-24h/tom-clancy/1	22
final-data-24h/jim-sweeney/1	14
final-data-24h/earl-scruggs/1	3
final-data-24h/bud-adams/1	22
final-data-24h/marvin-williams/1	23
final-data-24h/baroness-margaret-thatcher/1	16
final-data-24h/paul-fussell/1	5
final-data-24h/ahmed-fouad-negm/1	24
final-data-24h/fatai-rolling-dollar/2	24
final-data-24h/fatai-rolling-dollar/1	18
final-data-24h/brian-eno/1	22
final-data-24h/tom-martinez/1	2
final-data-24h/malcolm-browne/1	8
final-data-24h/allan-arbus/1	16
final-data-24h/biggie-smalls/9	20
final-data-24h/biggie-smalls/6	19
final-data-24h/biggie-smalls/5	17
final-data-24h/biggie-smalls/2	5
final-data-24h/biggie-smalls/3	8
final-data-24h/biggie-smalls/10	23
final-data-24h/biggie-smalls/8	20
final-data-24h/biggie-smalls/1	2
final-data-24h/biggie-smalls/7	19
final-data-24h/biggie-smalls/4	15
final-data-24h/jack-layton/1	8
final-data-24h/arfa-karim/1	1
final-data-24h/bob-saget/1	10
final-data-24h/janis-joplin/2	22
final-data-24h/janis-joplin/1	10
final-data-24h/charlotte-zolotow/1	23
final-data-24h/claudio-lippi/1	15
final-data-24h/anna-wing/1	19
final-data-24h/greg-ham/1	4
final-data-24h/robyn-higgins/1	21
final-data-24h/walter-payton/1	11
final-data-24h/mitch-lucker/1	11
final-data-24h/earl-weaver/1	13
final-data-24h/ludovic-quistin/1	5
final-data-24h/rachel-corrie/2	8
final-data-24h/rachel-corrie/3	15
final-data-24h/rachel-corrie/1	3
final-data-24h/john-sullivan/1	16
final-data-24h/marvin-gaye/2	16
final-data-24h/marvin-gaye/1	4
final-data-24h/josh-smith/1	15
final-data-24h/frank-horwill/1	1
final-data-24h/anna-piaggi/1	8
final-data-24h/kevin-moore/1	16
final-data-24h/martin-richards/1	16
final-data-24h/stephen-lawrence/2	16
final-data-24h/stephen-lawrence/1	1
final-data-24h/sylvia-woods/1	7
final-data-24h/zach-sobiech/1	17
final-data-24h/jordan-turner/1	17
final-data-24h/ken-clark/1	14
final-data-24h/curt-hennig/1	2
final-data-24h/cecil-chaudhry/1	4
final-data-24h/nick-brown/1	14
final-data-24h/michael-clarke-duncan/2	14
final-data-24h/michael-clarke-duncan/3	21
final-data-24h/michael-clarke-duncan/1	9
final-data-24h/jasmine-v/1	5
final-data-24h/acer-nethercott/1	13
final-data-24h/paul-ware/1	16
final-data-24h/thomas-hancock/1	1
final-data-24h/early-doucet/1	10
final-data-24h/jimmy-kimmel/2	21
final-data-24h/jimmy-kimmel/1	9
final-data-24h/payne-stewart/1	22
final-data-24h/andy-griffith/2	14
final-data-24h/andy-griffith/3	19
final-data-24h/andy-griffith/1	7
final-data-24h/oscar-hijuelos/1	22
final-data-24h/anthony-shadid/1	2
final-data-24h/todd-jones/1	8
final-data-24h/john-severin/1	2
final-data-24h/claude-pinoteau/1	10
final-data-24h/hany-kauam/1	17
final-data-24h/dimebag-darrell/2	12
final-data-24h/dimebag-darrell/3	20
final-data-24h/dimebag-darrell/1	3
final-data-24h/dimebag-darrell/4	24
final-data-24h/carmen-montejo/1	14
final-data-24h/arnaud-coyot/1	23
final-data-24h/anthony-caro/1	22
final-data-24h/joe-paterno/2	13
final-data-24h/joe-paterno/1	1
final-data-24h/john-brookes/1	20
final-data-24h/aaron-schwartz/1	13
final-data-24h/josh-cribbs/1	9
final-data-24h/terry-nutkins/1	9
final-data-24h/george-best/2	23
final-data-24h/george-best/1	11
final-data-24h/colin-eglin/1	23
final-data-24h/flynn-robinson/1	17
final-data-24h/luther-vandross/2	7
final-data-24h/luther-vandross/1	2
final-data-24h/jonathan-harvey/1	12
final-data-24h/graham-stark/1	22
final-data-24h/roberto-clemente/2	24
final-data-24h/roberto-clemente/1	12
final-data-24h/maurice-herzog/1	12
final-data-24h/kyle-miller/1	18
final-data-24h/alastair-burnet/1	7
final-data-24h/bill-sharman/1	22
final-data-24h/deacon-jones/1	18
final-data-24h/hans-riegel/2	24
final-data-24h/hans-riegel/1	22
final-data-24h/van-cliburn/1	14
final-data-24h/robert-kennedy/1	4
final-data-24h/kevin-taylor/1	22
final-data-24h/perez-hilton/2	1
final-data-24h/perez-hilton/3	8
final-data-24h/perez-hilton/1	1
final-data-24h/geoff-stirling/1	24
final-data-24h/luis-carrera/1	11
final-data-24h/robin-thicke/1	20
final-data-24h/nagisa-oshima/1	13
final-data-24h/matt-turner/1	10
final-data-24h/dj-deep/1	21
final-data-24h/soulja-slim/2	11
final-data-24h/soulja-slim/3	18
final-data-24h/soulja-slim/1	4
final-data-24h/soulja-slim/4	23
final-data-24h/mikhail-timofeyevich-kalashnikov/1	24
final-data-24h/duncan-edwards/2	10
final-data-24h/duncan-edwards/3	14
final-data-24h/duncan-edwards/1	2
final-data-24h/elvis-presley/2	20
final-data-24h/elvis-presley/1	8
final-data-24h/dean-brown/1	11
final-data-24h/ernesto-mccausland/1	11
final-data-24h/harry-kalas/2	16
final-data-24h/harry-kalas/1	4
final-data-24h/roger-boisjoly/1	2
final-data-24h/andrew-thompson/1	3
final-data-24h/pete-fornatale/1	4
final-data-24h/richard-ballantine/1	17
final-data-24h/syd-field/1	23
final-data-24h/richard-griffiths/1	15
final-data-24h/stan-isaacs/1	16
final-data-24h/bob-probert/1	7
final-data-24h/james-whitaker/1	2
final-data-24h/larry-gibson/1	9
final-data-24h/mark-buckley/1	5
final-data-24h/charlie-wilson/1	16
final-data-24h/tommy-burns/2	17
final-data-24h/tommy-burns/1	5
final-data-24h/sathima-bea-benjamin/1	20
final-data-24h/sean-taylor/9	23
final-data-24h/sean-taylor/6	16
final-data-24h/sean-taylor/5	12
final-data-24h/sean-taylor/2	4
final-data-24h/sean-taylor/3	8
final-data-24h/sean-taylor/8	23
final-data-24h/sean-taylor/1	1
final-data-24h/sean-taylor/7	21
final-data-24h/sean-taylor/4	11
final-data-24h/eiji-toyoda/1	21
final-data-24h/jimmy-jones/1	3
final-data-24h/luis-alberto-spinetta/1	2
final-data-24h/william-finley/1	4
final-data-24h/umberto-panini/1	23
final-data-24h/bill-nicholson/1	10
final-data-24h/bob-ross/1	10
final-data-24h/henry-bromell/1	15
final-data-24h/lawrence-of-arabia/1	24
final-data-24h/nate-dogg/1	2
final-data-24h/wayne-mills/1	23
final-data-24h/ralph-mcquarrie/1	3
final-data-24h/joe-harper/1	24
final-data-24h/gustavo-cerati/1	10
final-data-24h/ernie-barnes/1	17
final-data-24h/benjamin-wilson/1	10
final-data-24h/jeanne-cooper/1	17
final-data-24h/don-wilson/1	7
final-data-24h/kramer-williamson/1	20
final-data-24h/stevan-ridley/1	13
final-data-24h/iron-mike/1	23
final-data-24h/christopher-stevens/1	9
final-data-24h/jack-taylor/1	7
final-data-24h/philippe-bugalski/1	8
final-data-24h/mulgrew-miller/1	17
final-data-24h/martin-sharp/1	24
final-data-24h/andrea-antonelli/1	19
final-data-24h/steve-biko/2	21
final-data-24h/steve-biko/1	9
final-data-24h/lisa-lopes/2	22
final-data-24h/lisa-lopes/3	23
final-data-24h/lisa-lopes/1	4
final-data-24h/albert-martin/1	12
final-data-24h/tarla-dalal/1	23
final-data-24h/george-gund/1	13
final-data-24h/thierry-henry/1	6
final-data-24h/leroy-neiman/1	6
final-data-24h/tom-knapp/1	16
final-data-24h/jim-lehrer/1	10
final-data-24h/dick-harter/1	3
final-data-24h/hell-rell/1	24
final-data-24h/andy-irons/1	11
final-data-24h/jc-chasez/1	15
final-data-24h/katherine-chancellor/1	17
final-data-24h/big-pun/5	23
final-data-24h/big-pun/2	11
final-data-24h/big-pun/3	14
final-data-24h/big-pun/1	2
final-data-24h/big-pun/4	21
final-data-24h/billy-ray-cyrus/2	21
final-data-24h/billy-ray-cyrus/1	20
final-data-24h/bernie-nolan/1	19
final-data-24h/tomoyuki-dan/1	22
final-data-24h/mike-graham/1	10
final-data-24h/stuart-sutcliffe/1	16
final-data-24h/darrel-akerfelds/1	6
final-data-24h/paul-gray/2	5
final-data-24h/paul-gray/3	17
final-data-24h/paul-gray/1	4
final-data-24h/albert-jacquard/1	21
final-data-24h/jeff-astle/2	13
final-data-24h/jeff-astle/1	1
final-data-24h/george-mitchell/1	19
final-data-24h/osama-bin-laden/1	12
final-data-24h/john-cole/1	23
final-data-24h/tom-ardolino/1	1
final-data-24h/phil-henderson/1	14
final-data-24h/kris-humphries/1	4
final-data-24h/stevie-ray-vaughan/2	20
final-data-24h/stevie-ray-vaughan/1	8
final-data-24h/eileen-brennan/1	19
final-data-24h/al-gore/1	8
final-data-24h/ed-lauter/1	22
final-data-24h/alex-ferguson/1	17
final-data-24h/lawrie-reilly/1	19
final-data-24h/mike-hegan/1	24
final-data-24h/montell-jordan/1	7
final-data-24h/bryce-courtenay/1	11
final-data-24h/matija-duh/1	14
final-data-24h/abram-wilson/1	6
final-data-24h/tony-greig/1	12
final-data-24h/james-douglas/1	7
final-data-24h/adam-ndlovu/1	12
final-data-24h/mika-yamamoto/1	8
final-data-24h/barry-sheene/1	15
final-data-24h/scott-carpenter/1	22
final-data-24h/pete-namlook/1	11
final-data-24h/niall-donoghue/1	22
final-data-24h/nelson-monfort/2	24
final-data-24h/nelson-monfort/1	8
final-data-24h/espinoza-paz/2	6
final-data-24h/espinoza-paz/1	5
final-data-24h/gareth-roberts/1	6
final-data-24h/caroline-john/1	6
final-data-24h/keanu-reeves/1	2
final-data-24h/julie-harris/1	20
final-data-24h/henry-cecil/1	18
final-data-24h/benjamin-curtis/1	24
final-data-24h/billy-ray/1	21
final-data-24h/doug-bailey/1	18
final-data-24h/ian-mckeever/1	13
final-data-24h/harry-styles/1	5
final-data-24h/mario-o'hara/1	6
final-data-24h/shane-dawson/1	12
final-data-24h/roger-ebert/1	16
final-data-24h/scott-clark/1	14
final-data-24h/ben-curtis/1	24
final-data-24h/julius-caesar/2	15
final-data-24h/julius-caesar/1	3
final-data-24h/jimmy-ellis/1	3
final-data-24h/walt-disney/1	24
final-data-24h/franca-rame/1	17
final-data-24h/ray-price/1	24
final-data-24h/mary-tamm/1	7
final-data-24h/lane-frost/2	19
final-data-24h/lane-frost/1	7
final-data-24h/mac-mcgarry/1	24
final-data-24h/roland-ratzenberger/2	16
final-data-24h/roland-ratzenberger/1	4
final-data-24h/ralph-hotere/1	14
final-data-24h/richard-adler/1	6
final-data-24h/maleli-kunavore/1	11
final-data-24h/marco-simoncelli/2	22
final-data-24h/marco-simoncelli/1	10
final-data-24h/celine-dion/2	24
final-data-24h/celine-dion/1	3
final-data-24h/jorge-martinez/1	1
final-data-24h/peter-struck/1	12
final-data-24h/luis-carreira/1	11
final-data-24h/dave-brubeck/2	14
final-data-24h/dave-brubeck/1	12
final-data-24h/tyrone-gilks/1	15
final-data-24h/sushmita-banerjee/1	21
final-data-24h/sicelo-shiceka/1	4
final-data-24h/pedro-rocha/1	24
final-data-24h/tony-leblanc/1	11
final-data-24h/pete-barnes/1	13
final-data-24h/jj-cale/1	19
final-data-24h/joelmir-beting/1	11
final-data-24h/sid-bernstein/1	20
final-data-24h/ann-rutherford/1	6
final-data-24h/johannes-van-dam/1	21
final-data-24h/andy-dalton/1	8
final-data-24h/todd-bennett/1	19
final-data-24h/michael-asher/1	10
final-data-24h/paul-kuhn/1	21
final-data-24h/james-hood/1	13
final-data-24h/rebecca-malope/1	8
final-data-24h/phil-chevron/1	22
final-data-24h/stan-stennett/1	23
final-data-24h/richie-havens/1	16
final-data-24h/marc-rich/1	18
final-data-24h/edgar-allan-poe/1	22
final-data-24h/lillian-bassman/1	2
final-data-24h/jeffrey-john/1	17
final-data-24h/chris-bosh/2	18
final-data-24h/chris-bosh/1	15
final-data-24h/charles-durning/1	12
final-data-24h/joey-dunlop/2	19
final-data-24h/joey-dunlop/1	7
final-data-24h/taylor-mead/1	17
final-data-24h/sid-watkins/2	9
final-data-24h/sid-watkins/1	9
final-data-24h/matt-mattox/1	14
final-data-24h/bill-peterson/1	5
final-data-24h/lebron-james/5	20
final-data-24h/lebron-james/2	3
final-data-24h/lebron-james/3	6
final-data-24h/lebron-james/1	2
final-data-24h/lebron-james/4	18
final-data-24h/leonardo-dicaprio/2	4
final-data-24h/leonardo-dicaprio/1	3
final-data-24h/ben-gazzara/1	2
final-data-24h/yusef-lateef/1	24
final-data-24h/dale-roberts/1	12
final-data-24h/scott-winkler/1	18
final-data-24h/jackie-chan/2	19
final-data-24h/jackie-chan/1	14
final-data-24h/cade-foster/1	24
final-data-24h/narendra-dabholkar/1	20
final-data-24h/cliff-morgan/1	20
final-data-24h/paul-parker/1	24
final-data-24h/bert-sugar/1	3
final-data-24h/stephen-whittle/1	9
final-data-24h/mary-raftery/1	1
final-data-24h/drake-bell/1	13
final-data-24h/marc-fisher/1	18
final-data-24h/chuck-daly/1	6
final-data-24h/jacintha-saldanha/1	12
final-data-24h/samuel-kivuitu/1	14
final-data-24h/dean-meminger/1	20
final-data-24h/kim-thompson/1	18
final-data-24h/richard-matheson/1	18
final-data-24h/brian-paul/1	24
final-data-24h/talia-joy-castellano/1	19
final-data-24h/michael-clark/1	9
final-data-24h/eddie-griffin/1	7
final-data-24h/paul-kurtz/1	10
final-data-24h/george-smith/1	19
final-data-24h/christopher-hitchens/1	12
final-data-24h/richard-lynch/1	6
final-data-24h/david-coleman/1	24
final-data-24h/shamshad-begum/1	16
final-data-24h/aldo-maldera/1	8
final-data-24h/karen-mccluskey/1	6
final-data-24h/chiwoniso-maraire/1	19
final-data-24h/rick-perry/1	8
final-data-24h/jason-campbell/2	15
final-data-24h/jason-campbell/1	11
final-data-24h/bernardo-sassetti/1	5
final-data-24h/dmitri-uchaykin/1	16
final-data-24h/marv-harshman/1	16
final-data-24h/maria-de-villota/1	22
final-data-24h/hal-david/1	9
final-data-24h/joe-lewis/1	8
final-data-24h/horace-silver/1	24
final-data-24h/amanda-clark/1	14
final-data-24h/steven-kanumba/1	4
final-data-24h/phil-stone/1	11
final-data-24h/jack-mills/1	24
final-data-24h/ryan-dunn/6	24
final-data-24h/ryan-dunn/5	18
final-data-24h/ryan-dunn/2	3
final-data-24h/ryan-dunn/3	6
final-data-24h/ryan-dunn/1	1
final-data-24h/ryan-dunn/4	13
final-data-24h/freaky-tah/2	11
final-data-24h/freaky-tah/3	15
final-data-24h/freaky-tah/1	3
final-data-24h/nick-johnson/1	14
final-data-24h/michael-jordan/2	13
final-data-24h/michael-jordan/3	14
final-data-24h/michael-jordan/1	6
final-data-24h/michael-jordan/4	18
final-data-24h/jack-pardee/1	16
final-data-24h/lena-horne/1	17
final-data-24h/john-tchicai/1	10
final-data-24h/zayn-malik/2	19
final-data-24h/zayn-malik/1	8
final-data-24h/simon-ward/1	7
final-data-24h/eric-carr/2	23
final-data-24h/eric-carr/1	11
final-data-24h/bobby-brown/1	2
final-data-24h/ted-nugent/1	13
final-data-24h/roland-alexander/1	23
final-data-24h/big-joe/1	13
final-data-24h/becky-bell/1	1
final-data-24h/janet-liang/1	9
final-data-24h/jim-green/1	2
final-data-24h/cheb-i-sabbah/1	23
final-data-24h/chuck-muncie/1	17
final-data-24h/bill-doss/1	7
final-data-24h/nelson-mandela/6	24
final-data-24h/nelson-mandela/5	18
final-data-24h/nelson-mandela/2	2
final-data-24h/nelson-mandela/3	12
final-data-24h/nelson-mandela/1	1
final-data-24h/nelson-mandela/4	12
final-data-24h/joyce-jacobs/1	21
final-data-24h/utah-jazz/1	16
final-data-24h/budd-lynch/1	10
final-data-24h/nigel-doughty/2	12
final-data-24h/nigel-doughty/3	12
final-data-24h/nigel-doughty/1	2
final-data-24h/nigel-doughty/4	14
final-data-24h/kurt-felix/1	5
final-data-24h/jean-claude/1	10
final-data-24h/pius-langa/1	19
final-data-24h/christopher-martin/1	13
final-data-24h/leslie-carter/1	2
final-data-24h/yvette-wilson/1	6
final-data-24h/adrienne-rich/1	3
final-data-24h/harry-parker/1	18
final-data-24h/john-tavener/1	23
final-data-24h/bigas-luna/1	16
final-data-24h/fausto-valdiviezo/1	16
final-data-24h/gordon-hirabayashi/1	1
final-data-24h/mac-dre/2	11
final-data-24h/mac-dre/3	14
final-data-24h/mac-dre/1	1
final-data-24h/mac-dre/4	17
final-data-24h/paul-dee/1	5
final-data-24h/mariangela-melato/1	13
final-data-24h/alan-myers/1	18
final-data-24h/gilles-verlant/1	21
final-data-24h/iwan-fals/2	17
final-data-24h/iwan-fals/1	4
final-data-24h/michael-peterson/1	3
final-data-24h/paul-walker/1	24
final-data-24h/reg-presley/1	14
final-data-24h/marva-whitney/1	12
final-data-24h/dean-richards/1	14
final-data-24h/al-goldstein/1	24
final-data-24h/paul-comstive/1	24
final-data-24h/fauzia-wahab/1	6
final-data-24h/ben-davidson/1	7
final-data-24h/barry-kitchener/1	3
final-data-24h/vincent-smith/1	13
final-data-24h/ann-barnes/1	1
final-data-24h/muriel-siebert/1	20
final-data-24h/demi-moore/1	1
final-data-24h/charles-maynard/1	8
final-data-24h/james-owen/2	24
final-data-24h/james-owen/1	12
final-data-24h/daniel-ayala/1	21
final-data-24h/yitzhak-shamir/1	6
final-data-24h/chris-mack/1	17
final-data-24h/linda-mccartney/1	16
final-data-24h/james-dean/2	21
final-data-24h/james-dean/1	9
final-data-24h/mandawuy-yunupingu/1	18
final-data-24h/ronald-shannon-jackson/1	22
final-data-24h/derek-batey/1	14
final-data-24h/julia-montes/1	5
final-data-24h/joop-van-tellingen/1	9
final-data-24h/cm-punk/1	16
final-data-24h/davy-jones/2	14
final-data-24h/davy-jones/1	2
final-data-24h/nasser-el-sonbaty/1	15
final-data-24h/shorty-jenkins/1	16
final-data-24h/billy-cundiff/1	1
final-data-24h/nora-daza/1	21
final-data-24h/stanley-kauffmann/1	22
final-data-24h/kevin-gray/1	14
final-data-24h/capital-steez/1	12
final-data-24h/zelda-kaplan/1	2
final-data-24h/jim-kelly/1	18
final-data-24h/jim-morrison/2	17
final-data-24h/jim-morrison/3	19
final-data-24h/jim-morrison/1	7
final-data-24h/julius-chambers/1	20
final-data-24h/mr-duke/1	20
final-data-24h/barry-gibb/1	5
final-data-24h/belita-woods/1	5
final-data-24h/corbin-bleu/1	15
final-data-24h/rex-trailer/1	13
final-data-24h/juan-arnau/1	9
final-data-24h/jane-henson/1	16
final-data-24h/daddy-yankee/1	3
final-data-24h/louis-armstrong/1	8
final-data-24h/bill-moggridge/1	9
final-data-24h/ghassan-tueni/1	6
final-data-24h/jean-louis/1	24
final-data-24h/shadow-morton/1	14
final-data-24h/stephen-hunt/1	19
final-data-24h/tommy-morrison/1	21
final-data-24h/neil-hope/1	2
final-data-24h/kenneth-kendall/1	12
final-data-24h/maeve-binchy/1	7
final-data-24h/newt-gingrich/1	3
final-data-24h/chris-brown/6	15
final-data-24h/chris-brown/5	14
final-data-24h/chris-brown/2	2
final-data-24h/chris-brown/3	4
final-data-24h/chris-brown/8	24
final-data-24h/chris-brown/1	2
final-data-24h/chris-brown/7	20
final-data-24h/chris-brown/4	8
final-data-24h/jesse-mccartney/1	13
final-data-24h/gerda-lerner/1	13
final-data-24h/sam-levy/1	6
final-data-24h/freddie-solomon/1	2
final-data-24h/scott-mackenzie/1	8
final-data-24h/wayne-harrison/1	24
final-data-24h/elijah-harper/1	17
final-data-24h/hugo-boss/1	15
final-data-24h/alex-elisala/1	16
final-data-24h/nathan-smith/1	13
final-data-24h/pat-porter/1	7
final-data-24h/pierre-mauroy/1	18
final-data-24h/paul-millsap/1	24
final-data-24h/dick-clark/5	16
final-data-24h/dick-clark/2	11
final-data-24h/dick-clark/3	13
final-data-24h/dick-clark/1	4
final-data-24h/dick-clark/4	14
final-data-24h/peter-ndlovu/1	12
final-data-24h/jaspal-bhatti/1	10
final-data-24h/tim-samaras/1	18
final-data-24h/june-keithley/1	23
final-data-24h/donald-payne/1	3
final-data-24h/nigel-davenport/1	22
final-data-24h/ivan-turina/1	17
final-data-24h/doris-lessing/1	23
